
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39
f2y4puor5dnkc	,03	,00020000	,856612267620	,0000	,0	,01	,1	,926102	,1004123037	,0	,36563550	,00020000	,4	,030000000	,0	,166.00	,01	,123037	,00020000	,0	,000200009261021004123037000020000	,20221004	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,050	,0085	,01	,01	,82nf7p9j0k3co	,1	,1	
gkljpwyef3cs5	,03	,00030002	,299920373278	,0000	,0	,01	,1	,758560	,1004123338	,0	,15112676	,00030002	,4	,030000000	,0	,513.00	,01	,123338	,00030002	,0	,000300027585601004123338000030002	,20221004	,00030002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,142	,7635	,01	,01	,m2vr0sgj9if1y	,1	,1	
5eysgm3ctxzda	,03	,00020002	,978321402968	,0000	,0	,01	,1	,100485	,1004123654	,0	,31355373	,00020002	,4	,030000000	,0	,262.00	,01	,123654	,00020002	,0	,000200021004851004123654000020002	,20221004	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,061	,5407	,01	,01	,f2y4puor5dnkc	,1	,1	
pwadyo5grmj6h	,03	,00020002	,669866558749	,0000	,0	,01	,1	,570913	,1004124137	,0	,00108030	,00020002	,4	,030000000	,0	,562.00	,01	,124137	,00020002	,0	,000200025709131004124137000020002	,20221004	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,021	,8193	,01	,00	,s6h1fg84oevdj	,1	,1	
jh54azcgpf679	,03	,00020001	,836973826427	,0000	,0	,01	,1	,548111	,1004124206	,0	,84925799	,00020001	,4	,030000000	,0	,264.00	,01	,124206	,00020001	,0	,000200015481111004124206000020001	,20221004	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,061	,7768	,01	,01	,xpinsk78jtyv0	,1	,1	
pwadyo5grmj6h	,03	,00020002	,567576571284	,0000	,0	,01	,1	,338798	,1004124226	,0	,42042330	,00020002	,4	,030000000	,0	,541.00	,01	,124226	,00020002	,0	,000200023387981004124226000020002	,20221004	,00020002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,032	,4558	,01	,00	,902o5udm4nfet	,1	,1	
5eysgm3ctxzda	,03	,00020002	,025192220729	,0000	,0	,01	,1	,542158	,1004124557	,0	,87523199	,00020002	,4	,030000000	,0	,259.00	,01	,124557	,00020002	,0	,000200025421581004124557000020002	,20221004	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,130	,5316	,01	,01	,w845y0fn7szol	,1	,1	
iqr7xluw489fk	,01	,00020003	,517210716703	,0000	,0	,01	,1	,540038	,1004125956	,0	,43422214	,00020003	,4	,010000000	,0	,351.11	,01	,125956	,00020003	,0	,000200035400381004125956000020003	,20221004	,00020003	,886931081133005	,01	,00	,01	,00000000	,7011	,26282762	,cgi普通(低)	,140	,2530	,01	,01	,7hyrf9e4xw0k1	,1	,1	
w0vrzk2b5fyau	,01	,00020003	,448599775229	,0000	,0	,01	,1	,660341	,1004130156	,0	,78991495	,00020003	,4	,010000000	,0	,34.79	,01	,130156	,00020003	,0	,000200036603411004130156000020003	,20221004	,00020003	,794887530142457	,01	,00	,01	,00000000	,5812	,42405166	,kfp餐厅(低)	,152	,0484	,01	,01	,gkljpwyef3cs5	,1	,1	
jrktna5qzephv	,01	,00020000	,854651974296	,0000	,0	,01	,1	,874010	,1004130429	,0	,62095959	,00020000	,4	,010000000	,0	,51.66	,01	,130429	,00020000	,0	,000200008740101004130429000020000	,20221004	,00020000	,349317290739423	,01	,00	,01	,00000000	,5814	,44885293	,bku小吃店、摊贩(低)	,030	,9704	,01	,04	,sf0gajv6tzr7c	,1	,1	
rklmwayf6xque	,03	,00020001	,587105689840	,0000	,0	,01	,1	,461648	,1004131013	,0	,73872718	,00020001	,4	,030000000	,0	,249.00	,01	,131013	,00020001	,0	,000200014616481004131013000020001	,20221004	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,000	,3196	,01	,01	,rvljpnog7s3fc	,1	,1	
urxwv4m1j98lh	,01	,00030000	,861729461712	,0000	,0	,01	,1	,104578	,1004131213	,0	,49351005	,00030000	,4	,010000000	,0	,1.34	,01	,131213	,00030000	,0	,000300001045781004131213000030000	,20221004	,00030000	,349317290739423	,02	,00	,01	,00000000	,5814	,44885293	,bku小吃店、摊贩(低)	,150	,2331	,01	,01	,sf0gajv6tzr7c	,1	,1	
m3vn95ho2rp6s	,03	,00020001	,827197957725	,0000	,0	,01	,1	,969483	,1004131810	,0	,79240805	,00020001	,4	,030000000	,0	,416.00	,01	,131810	,00020001	,0	,000200019694831004131810000020001	,20221004	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,041	,2559	,01	,04	,39h1xed05yun8	,1	,1	
82nf7p9j0k3co	,03	,00020003	,037093611476	,0000	,0	,01	,1	,594575	,1004131946	,0	,71061592	,00020003	,4	,030000000	,0	,559.00	,01	,131946	,00020003	,0	,000200035945751004131946000020003	,20221004	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,142	,7985	,01	,01	,13oay24pzbkq6	,1	,1	
vc1mgj7qlnskx	,01	,00020001	,247410664331	,0000	,0	,01	,1	,288702	,1004132503	,0	,27209215	,00020001	,4	,010000000	,0	,237.27	,01	,132503	,00020001	,0	,000200012887021004132503000020001	,20221004	,00020001	,125571287323204	,02	,00	,01	,00000000	,5719	,01187212	,bpy床上用品(低)	,061	,1743	,01	,00	,w8gkbp9qecmf6	,1	,1	
rklmwayf6xque	,03	,00020001	,010516961274	,0000	,0	,01	,1	,156211	,1004132546	,0	,08391606	,00020001	,4	,030000000	,0	,32.00	,01	,132546	,00020001	,0	,000200011562111004132546000020001	,20221004	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,152	,3973	,01	,01	,9kvsybtfz0hig	,1	,1	
q45ho02tumjrd	,01	,00030000	,584572784308	,0000	,0	,01	,1	,357405	,1004132710	,0	,26354345	,00030000	,4	,010000000	,0	,51.94	,01	,132710	,00030000	,0	,000300003574051004132710000030000	,20221004	,00030000	,125571287323204	,01	,00	,01	,00000000	,5719	,01187212	,bpy床上用品(低)	,071	,9213	,01	,01	,w8gkbp9qecmf6	,1	,1	
m3vn95ho2rp6s	,03	,00020001	,766327488750	,0000	,0	,01	,1	,030699	,1004132926	,0	,28030583	,00020001	,4	,030000000	,0	,112.00	,01	,132926	,00020001	,0	,000200010306991004132926000020001	,20221004	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,112	,5888	,01	,04	,wuyab12ir83kf	,1	,1	
b6t4cqgz230lw	,01	,00020003	,040806792308	,0000	,0	,01	,1	,910735	,1004133429	,0	,71125628	,00020003	,4	,010000000	,0	,439.28	,01	,133429	,00020003	,0	,000200039107351004133429000020003	,20221004	,00020003	,018867993638510	,01	,00	,01	,00000000	,5814	,21223402	,usg快餐盒饭(低)	,130	,7475	,01	,01	,arf8vtcs9236i	,1	,1	
ctyrs97g30nku	,03	,00030002	,546892100505	,0000	,0	,01	,1	,228921	,1004133452	,0	,82900964	,00030002	,4	,030000000	,0	,475.00	,01	,133452	,00030002	,0	,000300022289211004133452000030002	,20221004	,00030002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,111	,9118	,01	,02	,4crp5q83yg96b	,1	,1	
6ghwd83zxauqb	,03	,00020001	,872517968126	,0000	,0	,01	,1	,465202	,1004133458	,0	,22584009	,00020001	,4	,030000000	,0	,599.00	,01	,133458	,00020001	,0	,000200014652021004133458000020001	,20221004	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,070	,5710	,01	,01	,64mlsqwbvax0o	,1	,1	
89cp3kevfuar6	,03	,00010001	,122077264536	,0000	,0	,01	,1	,801192	,1004133558	,0	,66602662	,00010001	,4	,030000000	,0	,521.00	,01	,133558	,00010001	,0	,000100018011921004133558000010001	,20221004	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,052	,5056	,01	,01	,f2y4puor5dnkc	,1	,1	
oiwpf5dm3sg0a	,01	,00020001	,034642747047	,0000	,0	,01	,1	,163677	,1004133710	,0	,18940197	,00020001	,4	,010000000	,0	,292.74	,01	,133710	,00020001	,0	,000200011636771004133710000020001	,20221004	,00020001	,125571287323204	,01	,00	,01	,00000000	,5719	,01187212	,bpy床上用品(低)	,142	,0132	,01	,01	,w8gkbp9qecmf6	,1	,1	
wb6hg8p0eqx17	,03	,00030001	,961198016673	,0000	,0	,01	,1	,918936	,1004134002	,0	,83987970	,00030001	,4	,030000000	,0	,19.00	,01	,134002	,00030001	,0	,000300019189361004134002000030001	,20221004	,00030001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,020	,8796	,01	,06	,4crp5q83yg96b	,1	,1	
pwadyo5grmj6h	,03	,00020002	,306988155223	,0000	,0	,01	,1	,652728	,1004134454	,0	,07541135	,00020002	,4	,030000000	,0	,264.00	,01	,134454	,00020002	,0	,000200026527281004134454000020002	,20221004	,00020002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,051	,8257	,01	,00	,u3a47dzbsjnck	,1	,1	
u3a47dzbsjnck	,03	,00020003	,479964265735	,0000	,0	,01	,1	,334529	,1004134650	,0	,94965829	,00020003	,4	,030000000	,0	,570.00	,01	,134650	,00020003	,0	,000200033345291004134650000020003	,20221004	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,031	,6645	,01	,02	,p182e9ygikcl4	,1	,1	
m3vn95ho2rp6s	,03	,00020001	,559283026272	,0000	,0	,01	,1	,480752	,1004134725	,0	,09298364	,00020001	,4	,030000000	,0	,69.00	,01	,134725	,00020001	,0	,000200014807521004134725000020001	,20221004	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,122	,8783	,01	,04	,yw8dza53hck1v	,1	,1	
4crp5q83yg96b	,03	,00010001	,512663079727	,0000	,0	,01	,1	,052827	,1004135057	,0	,62487802	,00010001	,4	,030000000	,0	,508.00	,01	,135057	,00010001	,0	,000100010528271004135057000010001	,20221004	,00010001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,041	,1986	,01	,01	,wb6hg8p0eqx17	,1	,1	
pwadyo5grmj6h	,03	,00020002	,719270488316	,0000	,0	,01	,1	,880112	,1004135204	,0	,05646479	,00020002	,4	,030000000	,0	,232.00	,01	,135204	,00020002	,0	,000200028801121004135204000020002	,20221004	,00020002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,012	,2255	,01	,00	,3nq70yxrf8oz2	,1	,1	
casl8zkvr73of	,01	,00020000	,093192521747	,0000	,0	,01	,1	,729396	,1004135259	,0	,12264580	,00020000	,4	,010000000	,0	,106.41	,01	,135259	,00020000	,0	,000200007293961004135259000020000	,20221004	,00020000	,018867993638510	,02	,00	,01	,00000000	,5814	,21223402	,usg快餐盒饭(低)	,000	,2128	,01	,01	,arf8vtcs9236i	,1	,1	
q45ho02tumjrd	,03	,00030000	,918920032672	,0000	,0	,01	,1	,558288	,1004135322	,0	,70431944	,00030000	,4	,030000000	,0	,292.00	,01	,135322	,00030000	,0	,000300005582881004135322000030000	,20221004	,00030000	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,050	,7408	,01	,01	,pxmu6qb8rk73o	,1	,1	
xpinsk78jtyv0	,01	,00020002	,170567003486	,0000	,0	,01	,1	,731487	,1004135357	,0	,30461482	,00020002	,4	,010000000	,0	,26.10	,01	,135357	,00020002	,0	,000200027314871004135357000020002	,20221004	,00020002	,794887530142457	,02	,00	,01	,00000000	,5812	,42405166	,kfp餐厅(低)	,122	,0965	,01	,01	,gkljpwyef3cs5	,1	,1	
wuyab12ir83kf	,01	,00030002	,917250394189	,0000	,0	,01	,1	,740205	,1004135407	,0	,22173172	,00030002	,4	,010000000	,0	,342.05	,01	,135407	,00030002	,0	,000300027402051004135407000030002	,20221004	,00030002	,784944036348237	,01	,00	,01	,00000000	,5631	,37636235	,rhg疗效性护理	,050	,5066	,01	,01	,t8pezwq2bfkd1	,1	,1	
rg3jbeuxw028o	,03	,00020002	,162159313208	,0000	,0	,01	,1	,626163	,1004135851	,0	,04998624	,00020002	,4	,030000000	,0	,221.00	,01	,135851	,00020002	,0	,000200026261631004135851000020002	,20221004	,00020002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,030	,1118	,01	,06	,xpinsk78jtyv0	,1	,1	
rklmwayf6xque	,03	,00020001	,229369885955	,0000	,0	,01	,1	,844784	,1004140025	,0	,95002183	,00020001	,4	,030000000	,0	,236.00	,01	,140025	,00020001	,0	,000200018447841004140025000020001	,20221004	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,010	,0177	,01	,01	,n9m7r84bzjkq5	,1	,1	
4b687aum9zt2c	,01	,00020002	,939370671789	,0000	,0	,01	,1	,601931	,1004140455	,0	,21812061	,00020002	,4	,010000000	,0	,31.62	,01	,140455	,00020002	,0	,000200026019311004140455000020002	,20221004	,00020002	,255028244288680	,01	,00	,01	,00000000	,5812	,47848614	,afm餐厅(低)	,011	,4762	,01	,01	,2jq1mer596vcp	,1	,1	
rklmwayf6xque	,03	,00020001	,695786647183	,0000	,0	,01	,1	,353702	,1004140618	,0	,00752392	,00020001	,4	,030000000	,0	,450.00	,01	,140618	,00020001	,0	,000200013537021004140618000020001	,20221004	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,132	,5815	,01	,01	,n9m7r84bzjkq5	,1	,1	
okawc8yq9szmr	,03	,00020003	,858774565220	,0000	,0	,01	,1	,568922	,1004140704	,0	,78761428	,00020003	,4	,030000000	,0	,503.00	,01	,140704	,00020003	,0	,000200035689221004140704000020003	,20221004	,00020003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,122	,5606	,01	,01	,ac5rqghydt806	,1	,1	
e9p07gcmrlvb2	,01	,00030001	,213797502469	,0000	,0	,01	,1	,113972	,1004141045	,0	,11621686	,00030001	,4	,010000000	,0	,15.65	,01	,141045	,00030001	,0	,000300011139721004141045000030001	,20221004	,00030001	,018867993638510	,01	,00	,01	,00000000	,5814	,21223402	,usg快餐盒饭(低)	,062	,8481	,01	,01	,arf8vtcs9236i	,1	,1	
82nf7p9j0k3co	,03	,00020003	,002033031178	,0000	,0	,01	,1	,810191	,1004141253	,0	,45222915	,00020003	,4	,030000000	,0	,100.00	,01	,141253	,00020003	,0	,000200038101911004141253000020003	,20221004	,00020003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,021	,3498	,01	,01	,f4l7knmp5dx81	,1	,1	
7roh6j48tizas	,03	,00010001	,420104211861	,0000	,0	,01	,1	,080439	,1004141802	,0	,41478529	,00010001	,4	,030000000	,0	,278.00	,01	,141802	,00010001	,0	,000100010804391004141802000010001	,20221004	,00010001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,041	,6401	,01	,01	,pxmu6qb8rk73o	,1	,1	
8vocfjyg6sw0i	,03	,00030003	,814206403876	,0000	,0	,01	,1	,438292	,1004141843	,0	,12547929	,00030003	,4	,030000000	,0	,427.00	,01	,141843	,00030003	,0	,000300034382921004141843000030003	,20221004	,00030003	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,062	,4902	,01	,01	,q45ho02tumjrd	,1	,1	
rvljpnog7s3fc	,03	,00020000	,408891887152	,0000	,0	,01	,1	,448848	,1004142100	,0	,39554979	,00020000	,4	,030000000	,0	,413.00	,01	,142100	,00020000	,0	,000200004488481004142100000020000	,20221004	,00020000	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,152	,6294	,01	,01	,k1dt7a8orwzq0	,1	,1	
n17uzmdlp4k3x	,03	,00030003	,930291377284	,0000	,0	,01	,1	,426958	,1004142138	,0	,51571878	,00030003	,4	,030000000	,0	,161.00	,01	,142138	,00030003	,0	,000300034269581004142138000030003	,20221004	,00030003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,012	,3722	,01	,02	,rvp40gcul3mxy	,1	,1	
25o3ithxuznc0	,01	,00030003	,336950484542	,0000	,0	,01	,1	,933569	,1004142612	,0	,19130990	,00030003	,4	,010000000	,0	,11.44	,01	,142612	,00030003	,0	,000300039335691004142612000030003	,20221004	,00030003	,018867993638510	,01	,00	,01	,00000000	,5814	,21223402	,usg快餐盒饭(低)	,071	,7052	,01	,01	,arf8vtcs9236i	,1	,1	
4crp5q83yg96b	,03	,00010001	,364422772016	,0000	,0	,01	,1	,487672	,1004142651	,0	,85215945	,00010001	,4	,030000000	,0	,583.00	,01	,142651	,00010001	,0	,000100014876721004142651000010001	,20221004	,00010001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,070	,8160	,01	,01	,pbgycq6fj9dmv	,1	,1	
xv6snba52fw7c	,01	,00010000	,895029156842	,0000	,0	,01	,1	,829222	,1004142756	,0	,79340506	,00010000	,4	,010000000	,0	,95.34	,01	,142756	,00010000	,0	,000100008292221004142756000010000	,20221004	,00010000	,909779781826787	,01	,00	,01	,00000000	,5712	,83292034	,bpo厨卫用品(低)	,011	,6732	,01	,01	,2ov07sx3h5tqb	,1	,1	
6ghwd83zxauqb	,03	,00020001	,117654463381	,0000	,0	,01	,1	,416775	,1004142937	,0	,55429292	,00020001	,4	,030000000	,0	,406.00	,01	,142937	,00020001	,0	,000200014167751004142937000020001	,20221004	,00020001	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,112	,7002	,01	,01	,89cp3kevfuar6	,1	,1	
rklmwayf6xque	,03	,00020001	,557070424071	,0000	,0	,01	,1	,770068	,1004143656	,0	,37136663	,00020001	,4	,030000000	,0	,309.00	,01	,143656	,00020001	,0	,000200017700681004143656000020001	,20221004	,00020001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,012	,8931	,01	,01	,vdcfq8pngelt1	,1	,1	
72yu1jl4pz5ed	,01	,00030003	,672365172941	,0000	,0	,01	,1	,895397	,1004144223	,0	,51712895	,00030003	,4	,010000000	,0	,11.63	,01	,144223	,00030003	,0	,000300038953971004144223000030003	,20221004	,00030003	,018867993638510	,01	,00	,01	,00000000	,5814	,21223402	,usg快餐盒饭(低)	,150	,7743	,01	,01	,arf8vtcs9236i	,1	,1	
3b76qwlmr8gc1	,01	,00010003	,031179725230	,0000	,0	,01	,1	,852216	,1004144256	,0	,09907550	,00010003	,4	,010000000	,0	,643.00	,01	,144256	,00010003	,0	,000100038522161004144256000010003	,20221004	,00010003	,255028244288680	,01	,00	,01	,00000000	,5812	,47848614	,afm餐厅(低)	,142	,9668	,01	,01	,2jq1mer596vcp	,1	,1	
3b76qwlmr8gc1	,01	,00010003	,752930898161	,0000	,0	,01	,1	,895968	,1004144459	,0	,24947111	,00010003	,4	,010000000	,0	,511.00	,01	,144459	,00010003	,0	,000100038959681004144459000010003	,20221004	,00010003	,886931081133005	,01	,00	,01	,00000000	,7011	,26282762	,cgi普通(低)	,120	,7189	,01	,01	,7hyrf9e4xw0k1	,1	,1	
pwadyo5grmj6h	,03	,00020002	,475759452076	,0000	,0	,01	,1	,236087	,1004144526	,0	,39677800	,00020002	,4	,030000000	,0	,439.00	,01	,144526	,00020002	,0	,000200022360871004144526000020002	,20221004	,00020002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,111	,1220	,01	,00	,39h1xed05yun8	,1	,1	
5gdbone4m92cv	,01	,00030000	,376119505923	,0000	,0	,01	,1	,116268	,1004144652	,0	,60772993	,00030000	,4	,010000000	,0	,641.62	,01	,144652	,00030000	,0	,000300001162681004144652000030000	,20221004	,00030000	,784944036348237	,02	,00	,01	,00000000	,5631	,37636235	,rhg疗效性护理	,150	,7359	,01	,01	,t8pezwq2bfkd1	,1	,1	
82nf7p9j0k3co	,03	,00020003	,054430705297	,0000	,0	,01	,1	,923440	,1004144748	,0	,28839454	,00020003	,4	,030000000	,0	,125.00	,01	,144748	,00020003	,0	,000200039234401004144748000020003	,20221004	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,021	,2172	,01	,01	,f2y4puor5dnkc	,1	,1	
ijgcy5tmexhz7	,01	,00020001	,037242421870	,0000	,0	,01	,1	,851580	,1004144922	,0	,35651062	,00020001	,4	,010000000	,0	,77.77	,01	,144922	,00020001	,0	,000200018515801004144922000020001	,20221004	,00020001	,125571287323204	,01	,00	,01	,00000000	,5719	,01187212	,bpy床上用品(低)	,051	,4280	,01	,01	,w8gkbp9qecmf6	,1	,1	
8vocfjyg6sw0i	,03	,00030003	,051706140909	,0000	,0	,01	,1	,101376	,1004144926	,0	,28969592	,00030003	,4	,030000000	,0	,593.00	,01	,144926	,00030003	,0	,000300031013761004144926000030003	,20221004	,00030003	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,040	,1031	,01	,01	,1z70kvq4bfu3w	,1	,1	
m270vht6aedu3	,03	,00010002	,862748336605	,0000	,0	,01	,1	,298584	,1004145947	,0	,04116639	,00010002	,4	,030000000	,0	,479.00	,01	,145947	,00010002	,0	,000100022985841004145947000010002	,20221004	,00010002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,041	,4698	,01	,01	,3or57a04v8lpj	,1	,1	
3b76qwlmr8gc1	,01	,00010003	,802228017854	,0000	,0	,01	,1	,367330	,1004150000	,0	,36820313	,00010003	,4	,010000000	,0	,412.00	,01	,150000	,00010003	,0	,000100033673301004150000000010003	,20221004	,00010003	,886931081133005	,01	,00	,01	,00000000	,7011	,26282762	,cgi普通(低)	,151	,0664	,01	,01	,7hyrf9e4xw0k1	,1	,1	
awr82xfbns51o	,01	,00020002	,936909009297	,0000	,0	,01	,1	,954580	,1004150132	,0	,64579747	,00020002	,4	,010000000	,0	,754.31	,01	,150132	,00020002	,0	,000200029545801004150132000020002	,20221004	,00020002	,881362619490070	,01	,00	,01	,00000000	,5812	,52871854	,dym餐厅(低)	,001	,8225	,01	,01	,b9djon2pvs5w1	,1	,1	
3b76qwlmr8gc1	,01	,00010003	,712607129724	,0000	,0	,01	,1	,764150	,1004150703	,0	,48956549	,00010003	,4	,010000000	,0	,212.87	,01	,150703	,00010003	,0	,000100037641501004150703000010003	,20221004	,00010003	,531889109853734	,01	,00	,01	,00000000	,5651	,72619655	,qas散货	,011	,0765	,01	,01	,e6q9o3z8hf7x5	,1	,1	
nw5xszy4i3dcf	,03	,00020002	,333847071510	,0000	,0	,01	,1	,064438	,1004151500	,0	,18272102	,00020002	,4	,030000000	,0	,325.00	,01	,151500	,00020002	,0	,000200020644381004151500000020002	,20221004	,00020002	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,000	,8496	,01	,01	,3nq70yxrf8oz2	,1	,1	
m3vn95ho2rp6s	,03	,00020001	,478266201741	,0000	,0	,01	,1	,868239	,1004151936	,0	,63747160	,00020001	,4	,030000000	,0	,347.00	,01	,151936	,00020001	,0	,000200018682391004151936000020001	,20221004	,00020001	,000000000000000	,01	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,000	,5274	,01	,04	,ia918veyfjnbk	,1	,1	
m270vht6aedu3	,03	,00010002	,079080522273	,0000	,0	,01	,1	,272361	,1004152026	,0	,63415325	,00010002	,4	,030000000	,0	,100.00	,01	,152026	,00010002	,0	,000100022723611004152026000010002	,20221004	,00010002	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,030	,9924	,01	,01	,gzbrud4sti1xy	,1	,1	
3or57a04v8lpj	,03	,00030001	,309310390282	,0000	,0	,01	,1	,591294	,1004152115	,0	,48939924	,00030001	,4	,030000000	,0	,46.00	,01	,152115	,00030001	,0	,000300015912941004152115000030001	,20221004	,00030001	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,042	,6950	,01	,01	,xv6snba52fw7c	,1	,1	
xpinsk78jtyv0	,03	,00020002	,537822713482	,0000	,0	,01	,1	,296617	,1004152235	,0	,35557734	,00020002	,4	,030000000	,0	,221.00	,01	,152235	,00020002	,0	,000200022966171004152235000020002	,20221004	,00020002	,000000000000000	,02	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,062	,8726	,01	,01	,casl8zkvr73of	,1	,1	
casl8zkvr73of	,03	,00020000	,178608093423	,0000	,0	,01	,1	,239188	,1004152345	,0	,08760306	,00020000	,4	,030000000	,0	,221.00	,01	,152345	,00020000	,0	,000200002391881004152345000020000	,20221004	,00020000	,000000000000000	,02	,00	,01	,00000000	,0000	,00000000	,XXXX转账	,042	,4361	,01	,01	,zjbhanxycwlo4	,1	,1	
n9m7r84bzjkq5	,03	,00020000	,245667694670	,0000	,0	,01	,1	,409868	,1004153158	,0	,97911898	,00020000	,4	,030000000	,0	,492.00	,01	,153158	,00020000	,0	,000200004098681004153158000020000	,20221004	,00020000	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,111	,8377	,01	,03	,rklmwayf6xque	,1	,1	
82nf7p9j0k3co	,03	,00020003	,590744168606	,0000	,0	,01	,1	,494426	,1004153221	,0	,84064442	,00020003	,4	,030000000	,0	,239.00	,01	,153221	,00020003	,0	,000200034944261004153221000020003	,20221004	,00020003	,000000000000000	,01	,00	,07	,00000000	,0000	,00000000	,XXXX转账	,132	,8403	,01	,01	,89cp3kevfuar6	,1	,1	
3zxkj7mawpebt	,01	,00010000	,443827009383	,0000	,0	,01	,1	,672189	,1004154124	,0	,90455798	,00010000	,4	,010000000	,0	,326.66	,01	,154124	,00010000	,0	,000100006721891004154124000010000	,20221004	,00010000	,125571287323204	,01	,00	,01	,00000000	,5719	,01187212	,bpy床上用品(低)	,132	,5094	,01	,01	,w8gkbp9qecmf6	,1	,1	
m270vht6aedu3	,03	,00010002	,334224308991	,0000	,0	,01	,1	,711367	,1004154237	,0	,00439516	,00010002	,4	,030000000	,0	,534.00	,01	,154237	,00010002	,0	,000100027113671004154237000010002	,20221004	,00010002	,000000000000000	,01	,00	,03	,00000000	,0000	,00000000	,XXXX转账	,052	,5114	,01	,01	,lhpvecq3uks86	,1	,1	
e672md5srgjxa	,01	,00010001	,583403349600	,0000	,0	,01	,1	,243715	,1004155523	,0	,19502641	,00010001	,4	,010000000	,0	,35.82	,01	,155523	,00010001	,0	,000100012437151004155523000010001	,20221004	,00010001	,881362619490070	,01	,00	,01	,00000000	,5812	,52871854	,dym餐厅(低)	,050	,2833	,01	,01	,b9djon2pvs5w1	,1	,1	
3b76qwlmr8gc1	,01	,00010003	,407423582056	,0000	,0	,01	,1	,968851	,1004160122	,0	,04735048	,00010003	,4	,010000000	,0	,42.06	,01	,160122	,00010003	,0	,000100039688511004160122000010003	,20221004	,00010003	,924469577396500	,01	,00	,01	,00000000	,5812	,77827241	,nsk餐厅(低)	,100	,6282	,01	,01	,7pjtu8vbxoqim	,1	,1	
